Date,Open,High,Low,Close,Volume
3/2/2010,128.7,129.09,127.13,127.42,6013437
3/3/2010,127.73,128.02,126.68,126.88,6389967
3/4/2010,127.07,127.07,125.47,126.72,6032328
3/5/2010,127.17,127.55,127.04,127.25,6140472
3/8/2010,127.06,127.5,126.36,126.41,6199570
3/9/2010,126.27,126.29,125.2,125.55,7529306
3/10/2010,125.98,126.36,125.21,125.62,6917512
3/11/2010,125.71,127.81,125.71,127.6,7929401
3/12/2010,127.91,128.37,127.51,127.94,5170094
3/15/2010,127.4,128.34,127.28,127.83,4544089
3/16/2010,128,128.88,127.45,128.67,6135031
3/17/2010,128.9,128.93,127.36,127.76,6348995
3/18/2010,127.46,128.75,127.45,128.38,4954633
3/19/2010,128.84,128.93,126.78,127.71,10744286
3/22/2010,127.11,128.39,126.57,127.98,5651866
3/23/2010,127.94,129.43,127.64,129.37,5979298
3/24/2010,128.63,129.95,128.47,128.53,6669246
3/25/2010,129.36,130.73,129.13,129.24,7605394
3/26/2010,128.93,129.78,128.72,129.26,5550705
3/29/2010,129.3,129.95,128.26,128.59,4643265
3/30/2010,128.9,129.13,128.25,128.77,3426538
3/31/2010,128.23,128.75,127.65,128.25,4904711
4/1/2010,128.95,129.31,127.55,128.25,4980625
4/5/2010,128.38,129.8,128.14,129.35,4118884
4/6/2010,128.68,129.3,128.05,128.93,3926409
4/7/2010,128.53,129.27,128.01,128.48,5157358
4/8/2010,128.04,128.23,127.2,127.61,6006833
4/9/2010,127.88,128.87,127.12,128.76,5186516
4/12/2010,128.57,128.96,128.24,128.36,3994168
4/13/2010,128.26,129.44,127.84,129.03,6821802
4/14/2010,129.73,131.42,129.46,131.25,8545857
4/15/2010,130.53,131.14,130.19,130.89,6425399
4/16/2010,130.68,132.17,130.25,130.63,9549798
4/19/2010,130.38,132.28,130.38,132.23,11353679
4/20/2010,129.2,130.33,128.26,129.69,15218573
4/21/2010,129.87,130.27,128.5,128.99,7560015
4/22/2010,128.64,129.36,127.77,129.13,6018690
4/23/2010,129.08,130.1,128.71,129.99,6197382
4/26/2010,129.76,131.04,129.54,130.73,5285484
4/27/2010,129.9,132,128.71,128.82,10917510
4/28/2010,129.4,130.47,129.03,130.1,7123602
4/29/2010,130.55,131.21,130.15,130.46,5786888
4/30/2010,130.43,130.64,128.84,129,6266689
5/3/2010,129.39,130.14,128.8,129.6,4992019
5/4/2010,128.89,128.93,126.58,128.12,8285289
5/5/2010,127.12,128.23,126.87,127.46,6072834
5/6/2010,126.29,127.93,116,123.92,13169697
5/7/2010,123.36,124.39,120,122.1,10585340
5/10/2010,126.27,126.67,125.06,126.27,8464250
5/11/2010,125.21,128.42,125.15,126.89,6499773
5/12/2010,127.16,132.85,127.01,132.68,16629704
5/13/2010,130.93,133.1,130.85,131.48,10498358
5/14/2010,131.06,131.67,129.41,131.19,9920567
5/17/2010,130.68,131.76,128.7,130.44,8924745
5/18/2010,131.26,131.99,129.9,129.95,9332110
5/19/2010,129.37,130.5,127.82,128.86,8669840
5/20/2010,127.22,127.96,123.68,123.8,13178148
5/21/2010,122.16,125.61,121.4,125.42,12639577
5/24/2010,125.26,126.02,124.04,124.45,6876074
5/25/2010,121.47,124.95,121.47,124.52,9498873
5/26/2010,124.89,125.94,123,123.23,9085936
5/27/2010,125.05,126.39,124.77,126.39,7726560
5/28/2010,125.96,126.28,124.29,125.26,7422373
6/1/2010,124.69,126.88,124.2,124.34,7136082
6/2/2010,124.85,127.5,124.35,127.41,7705556
6/3/2010,127.75,128.22,126.46,127.96,6645219
6/4/2010,126.37,127.1,124.67,125.28,9669111
6/7/2010,125.57,125.86,124.13,124.13,6951325
6/8/2010,124.26,124.46,122.82,123.72,8399126
6/9/2010,124.83,125.84,123.58,123.9,7800309
6/10/2010,125.99,128.22,125.8,127.68,7479610
6/11/2010,126.73,128.8,126.44,128.45,5827093
6/14/2010,128.5,129.97,128.49,128.5,6753113
6/15/2010,128.93,129.95,128.37,129.79,6652612
6/16/2010,128.34,130.68,128.34,130.35,6400971
6/17/2010,130.07,131.03,129.86,130.98,5575129
6/18/2010,131.02,131.25,130.13,130.15,9581587
6/21/2010,131.42,131.94,130.22,130.65,6857800
6/22/2010,130.37,131.47,129.07,129.3,6030623
6/23/2010,129.25,131.47,129.09,130.11,6855741
6/24/2010,129.57,129.73,127.7,128.19,5565558
6/25/2010,128.34,129.1,127.12,127.12,10420671
6/28/2010,127.65,129.47,127.22,128.98,6335135
6/29/2010,127.35,128.4,124.12,125.09,9378799
6/30/2010,124.83,125.22,123,123.48,8017939
7/1/2010,123.55,124.21,121.61,122.57,9742208
7/2/2010,123.29,123.29,120.61,121.86,6454413
7/6/2010,123.58,124.63,122.17,123.46,6348708
7/7/2010,123.47,127.12,123.47,127,7090291
7/8/2010,127.37,128.15,126.74,127.97,5439963
7/9/2010,127.9,128.2,127.29,127.96,3898464
7/12/2010,127.37,128.83,127.16,128.67,4206871
7/13/2010,128.97,130.98,128.69,130.48,6687660
7/14/2010,129.32,131.6,129.14,130.72,6607133
7/15/2010,129.87,130.92,129.55,130.72,6187523
7/16/2010,129.96,130.15,127.85,128.03,7002854
7/19/2010,128.67,130.38,128.37,129.79,8388587
7/20/2010,122.97,126.56,122.93,126.55,16340314
7/21/2010,126.44,126.5,124.62,125.27,8615430
7/22/2010,126.32,127.78,126.05,127.47,6909088
7/23/2010,127.3,128.8,127,128.38,5077974
7/26/2010,128.18,128.43,127.14,128.41,5172270
7/27/2010,128.78,129.17,127.89,128.63,4648527
7/28/2010,128.67,129.35,127.88,128.43,4252631
7/29/2010,129.06,129.5,127.14,128.02,8997318
7/30/2010,127.43,128.98,127.04,128.4,6025837
8/2/2010,129.25,131.2,129.25,130.76,6437441
8/3/2010,130.03,131.04,129.33,130.37,5091953
8/4/2010,130.46,131.5,129.85,131.27,4573074
8/5/2010,130.73,131.98,130.53,131.83,4523103
8/6/2010,130.41,130.48,128.76,130.14,6137850
8/9/2010,130.79,132.34,130.4,132,6135341
8/10/2010,131.18,132.49,130.77,131.84,5471688
8/11/2010,130.69,130.69,129.46,129.83,6318083
8/12/2010,127.69,128.78,127.52,128.3,5132391
8/13/2010,127.96,128.46,127.33,127.87,4670519
8/16/2010,127.47,128.23,126.96,127.77,4009130
8/17/2010,128.83,129.85,127.9,128.45,4298556
8/18/2010,128.87,130.2,127.8,129.39,4883300
8/19/2010,128.67,129.59,128.02,128.9,5402547
8/20/2010,128.72,128.98,126.96,127.5,6246279
8/23/2010,127.57,128.03,126.44,126.47,4034693
8/24/2010,125.21,126.02,124.57,124.9,5624039
8/25/2010,124.57,125.6,124,125.27,5239579
8/26/2010,125.78,125.78,122.78,122.78,7748597
8/27/2010,123.83,124.8,122.42,124.73,6214197
8/30/2010,125.08,125.27,123.4,123.4,3603963
8/31/2010,123.31,123.99,122.28,123.05,5659755
9/1/2010,125.31,126.31,124.52,125.77,5624070
9/2/2010,126.03,126.23,124.65,125.04,5104538
9/3/2010,126.22,127.6,125.9,127.58,5144355
9/7/2010,126.99,127.36,125.88,125.95,4353927
9/8/2010,126.02,126.52,125.39,126.08,4486438
9/9/2010,127.27,127.57,126.15,126.36,3437612
9/10/2010,126.99,128.29,126.26,127.99,4419379
9/13/2010,128.63,130,128.52,129.61,5272370
9/14/2010,128.43,129.92,128.43,128.85,4851469
9/15/2010,128.65,129.96,128.54,129.43,4762454
9/16/2010,129.2,129.95,128.8,129.67,4685578
9/17/2010,129.92,130.6,129.7,130.19,10397659
9/20/2010,130.24,132.09,130.11,131.79,7214702
9/21/2010,131.45,132.8,130.78,131.98,5268605
9/22/2010,131.61,132.58,131.4,132.57,4922526
9/23/2010,131.42,132.78,131.22,131.67,3898904
9/24/2010,132.42,134.15,132.34,134.11,7122325
9/27/2010,133.51,135,133.51,134.65,6155512
9/28/2010,134.67,135.14,133.71,134.89,7484022
9/29/2010,134.4,135.8,134.34,135.48,5151624
9/30/2010,135.5,136.11,133.67,134.14,6432129
10/1/2010,135.51,136.28,135.09,135.64,5621197
10/4/2010,135.23,135.92,134.39,135.25,4063858
10/5/2010,136.18,137.9,136.12,137.66,6202496
10/6/2010,136.88,137.96,136.83,137.84,4782906
10/7/2010,137.92,138.88,137.52,138.72,6440718
10/8/2010,138.4,139.09,138.06,138.85,4543943
10/11/2010,138.79,139.94,138.64,139.66,4009658
10/12/2010,138.4,139.99,138.27,139.85,5639174
10/13/2010,139.91,141.48,139.78,140.37,8788326
10/14/2010,140.35,141.5,139.69,141.5,5658943
10/15/2010,142.1,142.1,140.54,141.06,7224057
10/18/2010,140.9,143.03,140.84,142.83,10341157
10/19/2010,137.3,139.34,136.7,138.03,14160546
10/20/2010,138.28,139.87,138.13,139.07,6954831
10/21/2010,139.81,140.49,138.4,139.83,6230393
10/22/2010,140.15,140.75,139.46,139.67,4105312
10/25/2010,140.42,141.4,139.81,139.84,4870212
10/26/2010,139.29,142,138.53,140.67,7328198
10/27/2010,139.52,141.57,139,141.43,6467113
10/28/2010,141.84,141.95,140.42,140.9,5482601
10/29/2010,140.9,144,140.75,143.6,8444096
11/1/2010,143.64,144.26,142.32,143.32,5676036
11/2/2010,143.85,144.71,143.71,143.84,4626496
11/3/2010,144.24,144.46,142.63,144.17,5182447
11/4/2010,144.82,146.84,144.71,146.79,6626305
11/5/2010,145.94,146.93,145.67,146.92,4996376
11/8/2010,145.35,146.58,145.25,146.46,4459904
11/9/2010,146.7,147.53,145.63,146.14,5701284
11/10/2010,146.09,146.79,145.63,146.55,5175737
11/11/2010,144.7,145.5,143.35,145.43,4752261
11/12/2010,144.59,145.77,143.55,143.74,4732937
11/15/2010,143.89,144.75,143.27,143.64,3828151
11/16/2010,142.93,143.38,141.18,142.24,6350519
11/17/2010,142.49,142.49,141.39,141.95,4787048
11/18/2010,143.04,144.99,142.75,144.36,4238874
11/19/2010,144.38,145.35,143.99,145.05,5015957
11/22/2010,144,145.43,143.56,145.39,3730686
11/23/2010,144.24,144.53,142.33,143.18,4573145
11/24/2010,143.95,146.44,143.82,145.81,4877219
11/26/2010,145.3,145.3,143.57,143.9,2081260
11/29/2010,143.53,143.67,141.5,142.89,5040206
11/30/2010,142.24,142.76,141.28,141.46,7676320
12/1/2010,143.61,145.13,143.51,144.41,6826974
12/2/2010,144.33,145.85,144.3,145.18,5375523
12/3/2010,144.25,145.68,144.25,145.38,3710884
12/6/2010,144.54,145.87,144.52,144.99,3321951
12/7/2010,146.02,146.3,143.87,144.02,4830430
12/8/2010,144.35,145.65,143.84,144.98,4962115
12/9/2010,145.94,145.94,143.52,144.3,4406114
12/10/2010,144.88,144.95,143.73,144.82,3503880
12/13/2010,145.14,145.4,144.21,144.28,4741876
12/14/2010,144.26,146.01,144.26,145.82,4804172
12/15/2010,145.13,145.72,144.31,144.72,4447397
12/16/2010,144.84,145.32,144.15,144.55,4178664
12/17/2010,144.69,145.5,144.4,145,10026946
12/20/2010,145.39,145.54,144.39,144.51,3994963
12/21/2010,144.99,145.99,144.33,145.74,3779240
12/22/2010,145.66,146.4,145.58,145.95,3388801
12/23/2010,145.89,146.33,145.33,145.89,2425301
12/27/2010,145.12,145.7,145,145.34,2314687
12/28/2010,145.31,146.15,145.06,145.71,2700968
12/29/2010,146,147.5,145.71,146.52,3662739
12/30/2010,146.36,147.11,146.25,146.67,3039004
12/31/2010,146.73,147.07,145.96,146.76,2969933
1/3/2011,147.21,148.2,147.14,147.48,4604911
1/4/2011,147.56,148.22,146.64,147.64,5060088
1/5/2011,147.34,147.48,146.73,147.05,4659195
1/6/2011,147.13,148.79,146.82,148.66,5032270
1/7/2011,148.79,148.86,146.94,147.93,4136379
1/10/2011,147.58,148.06,147.23,147.64,3633350
1/11/2011,148.2,148.35,146.75,147.28,4164771
1/12/2011,147.99,149.29,147.67,149.1,4091442
1/13/2011,149.24,149.29,148.25,148.82,3445785
1/14/2011,148.89,150,148.47,150,4546899
1/18/2011,149.82,151.46,149.38,150.65,9176829
1/19/2011,153.26,156.13,152.83,155.69,12143645
1/20/2011,154.53,155.96,154.45,155.8,7441447
1/21/2011,156.4,156.78,154.96,155.5,7009010
1/24/2011,155.42,159.79,155.33,159.63,7288661
1/25/2011,159.21,164.35,159,161.44,8262242
1/26/2011,161.67,161.9,160.42,161.04,5353895
1/27/2011,161.43,162.18,160.86,161.07,4879977
1/28/2011,161.05,161.92,158.67,159.21,6725708
1/31/2011,159.18,162,158.68,162,7197200
2/1/2011,162.11,163.94,162,163.56,5834162
2/2/2011,163.4,163.6,162.61,163.3,3904892
2/3/2011,163.16,164.2,162.81,163.53,4685095
2/4/2011,163.48,164.14,163.22,164,3755814
2/7/2011,164.08,164.99,164.02,164.82,4932599
2/8/2011,164.82,166.25,164.32,166.05,5615348
2/9/2011,165.62,165.97,164.1,164.65,4635303
2/10/2011,163.9,165,163.18,164.09,5737806
2/11/2011,163.98,165.01,163.31,163.85,5185697
2/14/2011,164.18,164.38,162.85,163.22,4131438
2/15/2011,162.89,163.57,162.52,162.84,3768703
2/16/2011,163.33,163.6,162.75,163.4,3221301
2/17/2011,163.3,164.67,162.85,164.24,3231171
2/18/2011,164.46,164.84,164.1,164.84,4245059
2/22/2011,163.57,164.26,161.78,161.95,5210857
2/23/2011,161.81,162.68,160.14,160.18,6001475
2/24/2011,159.63,161.27,159.03,160.77,5709476
2/25/2011,161.06,162.34,160.86,162.28,4522003
2/28/2011,162.36,162.99,161.24,161.88,4773936
3/1/2011,163.15,163.15,159.88,159.97,4383043
3/2/2011,159.43,161.11,159.41,160.16,3413127
3/3/2011,161.42,164,161.27,163.48,4065346
3/4/2011,163.4,164.31,160.65,161.83,4913666
3/7/2011,161.6,162.98,158.85,159.93,5318064
3/8/2011,159.7,163.43,159.21,162.28,5392122
3/9/2011,163.47,167.72,163.28,165.86,9084892
3/10/2011,164.64,164.67,161.38,162.02,7052811
3/11/2011,162.4,163.24,160.84,162.43,4271968
3/14/2011,161.16,161.98,160.09,161.39,4304870
3/15/2011,157.35,159.64,156.88,159.02,6485554
3/16/2011,156.52,156.98,151.71,153,12204867
3/17/2011,154,154.5,152.7,154.18,7378767
3/18/2011,156.5,156.95,154.32,155.89,11454323
3/21/2011,157.64,159.63,157.07,157.68,5784527
3/22/2011,158.56,158.61,157.52,158,4312353
3/23/2011,158,160.08,157.53,159.53,4783305
3/24/2011,160.23,160.71,158.84,160.04,5150081
3/25/2011,160.98,162.74,160.76,162.18,5351526
3/28/2011,161.54,162.58,161.12,161.37,3973680
3/29/2011,161.34,163.09,161.15,162.88,3460830
3/30/2011,163.55,163.99,163.02,163.6,3396852
3/31/2011,163.4,164.06,163.07,163.07,3862368
4/1/2011,163.7,164.42,163.04,164.27,4388206
4/4/2011,164.42,164.73,163.58,164.25,3226474
4/5/2011,163.81,164.7,163.62,163.99,3616188
4/6/2011,164.34,164.75,163.81,164.04,3776524
4/7/2011,164.1,164.55,163.28,164.38,3670064
4/8/2011,164.35,164.38,163.16,164.05,3326158
4/11/2011,163.44,164,163.11,163.95,4141248
4/12/2011,163.36,163.77,162.3,163.25,3863367
4/13/2011,163.97,164.93,163.66,163.95,4185429
4/14/2011,163.84,165.36,163.16,164.97,4702262
4/15/2011,165,166.34,164.87,166.21,5291077
4/18/2011,164.64,166.16,162.86,165.94,6164069
4/19/2011,165.71,166.38,164.44,165.4,6597435
4/20/2011,163.1,165.89,162.19,164.75,10901117
4/21/2011,165.63,168.45,164.86,168.28,6171786
4/25/2011,167.65,168.77,167.23,167.67,3584142
4/26/2011,167.99,169.2,167.4,168.49,7267376
4/27/2011,168.61,170.59,168.46,170.37,5299720
4/28/2011,169.99,171.38,169.7,170.78,5090377
4/29/2011,171.1,173,170.48,170.58,5588010
5/2/2011,172.11,173.54,171.49,172.15,5397951
5/3/2011,172,173.48,171.23,172.87,5009923
5/4/2011,172.36,172.62,169.59,170.62,6894585
5/5/2011,170.47,170.87,167.5,168.46,7338670
5/6/2011,169.03,170.15,168.24,168.89,4839438
5/9/2011,168.39,169.85,168.31,169.1,3591728
5/10/2011,169.25,170.9,169.22,170.38,4936698
5/11/2011,170.3,170.52,167.82,169.5,4665303
5/12/2011,169.65,172.77,168.65,172.24,5142809
5/13/2011,171.7,172.15,169.44,169.92,5168995
5/16/2011,169.81,170.64,168.31,168.86,4662973
5/17/2011,167.85,171.41,166.53,170.5,8793885
5/18/2011,170.1,171.19,169.46,170.44,4157195
5/19/2011,170.86,171.4,169.32,170.59,3540005
5/20/2011,170.4,171.15,169.38,170.16,4873602
5/23/2011,168.58,168.69,167.07,168.26,5150032
5/24/2011,168.5,168.67,167.51,167.99,4643753
5/25/2011,167.63,168.4,167.51,167.75,3884049
5/26/2011,167.46,167.5,165.9,167.18,5775929
5/27/2011,167.91,168.47,167,167.5,3277507
5/31/2011,168.44,169.89,167.82,168.93,9130673
6/1/2011,168.9,169.58,166.5,166.56,5134779
6/2/2011,166.44,167.1,165.71,166.09,3854020
6/3/2011,164.3,165.89,164.13,165.05,5230500
6/6/2011,164.76,165.58,164.27,164.75,3619681
6/7/2011,165.11,165.24,163.61,163.69,4189497
6/8/2011,163.27,164.85,163.26,164.34,3850732
6/9/2011,165.01,165.96,164.76,164.84,4299799
6/10/2011,164.57,164.84,162.87,163.18,4686370
6/13/2011,164.44,164.46,162.73,163.17,5099508
6/14/2011,163.87,164.57,163.65,164.12,7050074
6/15/2011,162.75,163.41,161.52,162.33,5225995
6/16/2011,162.06,163.63,161.78,162.67,4861065
6/17/2011,164.24,165.1,163.58,164.44,7153383
6/20/2011,163.7,165.61,163.59,165.02,3956099
6/21/2011,165.2,166.75,164,166.22,5388285
6/22/2011,165.59,166.81,165.1,165.68,3963254
6/23/2011,164.06,166.73,163.8,166.12,5271671
6/24/2011,165.85,165.94,164.57,165.07,4405237
6/27/2011,165.74,168.24,165.21,167.62,4446954
6/28/2011,168.33,170.7,168.01,170.01,4850127
6/29/2011,170.61,170.86,169.82,170.54,3817296
6/30/2011,171.11,172.45,170.75,171.55,5105362
7/1/2011,171.61,174.65,171.49,174.54,5181660
7/5/2011,173.52,175.43,173.52,175.43,4586423
7/6/2011,175.19,177.77,175.09,177.71,5887048
7/7/2011,176.78,177.27,176.12,176.48,5907150
7/8/2011,175.49,176.49,175.01,176.49,4400429
7/11/2011,174.9,176.15,174.61,174.99,4766847
7/12/2011,174.93,175.37,173.89,174.05,5036955
7/13/2011,174.9,176.32,174,174.32,4074888
7/14/2011,174.4,176.1,173.84,174.23,4613459
7/15/2011,175.08,175.94,174.07,175.54,5350142
7/18/2011,174.73,176.46,173.58,175.28,8879640
7/19/2011,178.74,185.21,178.65,185.21,13248767
7/20/2011,183.84,184.42,183,183.65,5902862
7/21/2011,183.59,185.5,182.9,184.9,4959316
7/22/2011,184.64,185.63,184.26,185.18,4517396
7/25/2011,183.89,184.96,183.28,183.7,4988243
7/26/2011,182.94,184.05,182.65,182.93,4356291
7/27/2011,182.01,182.91,180.93,181.35,5806806
7/28/2011,181.06,183.27,180.88,181.8,4478779
7/29/2011,180.26,183.43,179.73,181.85,6667438
8/1/2011,182.6,183.69,178.44,180.75,5845944
8/2/2011,179.95,182.29,177.86,178.05,5770372
8/3/2011,177.67,179.23,175.41,178.83,6724029
8/4/2011,176.5,177.92,171.18,171.48,11023189
8/5/2011,172.1,174.22,166.52,172.98,11872201
8/8/2011,168.83,172.61,166,166.22,20483410
8/9/2011,167.46,171.05,162,170.61,12517923
8/10/2011,168.18,169.23,161.85,162.54,13994800
8/11/2011,164.1,168.77,162.94,166.73,9176528
8/12/2011,168.5,169.38,165.83,168.2,5186931
8/15/2011,171.32,174,170.39,172.99,7645358
8/16/2011,172.19,172.19,169,171.24,5585496
8/17/2011,171.57,172.99,169.89,171.48,5130785
8/18/2011,166.32,166.46,160.16,163.83,15083690
8/19/2011,162.17,163.94,157.13,157.54,14072336
8/22/2011,161.35,161.68,157.62,158.98,7253910
8/23/2011,160.65,164.59,159.53,164.32,6924129
8/24/2011,164.13,166.83,163.35,166.76,6427240
8/25/2011,167.52,168.53,164.85,165.58,6759181
8/26/2011,164.85,169.33,163.28,169.14,6438785
8/29/2011,170.58,172.72,170.36,172.62,5294197
8/30/2011,172.06,173.51,170.88,172.51,4478665
8/31/2011,173.29,173.72,170.71,171.91,6074660
9/1/2011,172.71,173.68,170.12,170.33,5463880
9/2/2011,167.69,168.93,166,166.98,4979011
9/6/2011,163.06,165.55,162.2,165.11,5761373
9/7/2011,167.28,167.9,166.16,167.31,6798585
9/8/2011,167,169.58,165.1,165.25,6028321
9/9/2011,164.57,165.19,160.81,161.37,6743810
9/12/2011,160.04,162.44,158.76,162.42,5247581
9/13/2011,163.64,163.92,161.54,163.43,4723740
9/14/2011,164.01,169.66,161.99,167.24,6981043
9/15/2011,168.64,170.16,167.23,170.09,5464433
9/16/2011,171.33,172.99,169.74,172.99,11049058
9/19/2011,169.5,173.87,169.43,173.13,4757407
9/20/2011,173.57,177.43,172.7,174.72,6209893
9/21/2011,175,177.67,172.62,173.02,7043250
9/22/2011,168.33,169.97,166.5,168.62,8195806
9/23/2011,166.99,169.54,165.76,169.34,5586589
9/26/2011,170.96,174.7,169.86,174.51,6745650
9/27/2011,176.82,179.62,176.43,177.71,7640243
9/28/2011,177.97,180.75,177.08,177.55,7732274
9/29/2011,179.69,180.91,175.53,179.17,6944293
9/30/2011,176.01,178.27,174.75,174.87,7851584
10/3/2011,174.36,177.92,173.04,173.29,9043214
10/4/2011,171.54,175.07,168.88,174.74,9175346
10/5/2011,174.57,177.3,172.68,176.85,5851856
10/6/2011,176.81,181.99,175.66,181.69,7181124
10/7/2011,182.32,183.72,181.64,182.39,6842567
10/10/2011,183,186.63,182.9,186.62,5786341
10/11/2011,184.59,186,184.11,185,5330581
10/12/2011,186.08,188,185.65,186.12,5338149
10/13/2011,184.97,187.5,184.5,186.82,4399267
10/14/2011,188.19,190.53,187.73,190.53,5368616
10/17/2011,189.71,190.16,185.9,186.59,8790278
10/18/2011,178,179.38,176.25,178.9,15729689
10/19/2011,179.68,179.81,177.01,177.39,6708371
10/20/2011,178.13,179.24,176.17,177.25,7514283
10/21/2011,179.11,181.67,178.75,181.63,8055801
10/24/2011,181.51,183.39,180.62,182.25,5891258
10/25/2011,181.66,182.97,180.01,180.36,5374054
10/26/2011,181.74,182.28,179.03,181.97,5387883
10/27/2011,184.99,187,183.18,186.34,7057876
10/28/2011,185.57,188.07,185.28,187.45,5009820
10/31/2011,185.59,186.91,184.63,184.63,4709968
11/1/2011,181.55,183.26,180.74,181.35,5883336
11/2/2011,184,185.25,183.03,183.92,4136703
11/3/2011,185.13,187.78,184.02,187.3,4953637
11/4/2011,186.27,187.14,184.74,186.38,3237874
11/7/2011,186.22,187.73,184.75,187.32,3531095
11/8/2011,187.48,187.88,185.51,187.25,4331568
11/9/2011,184.2,185.24,181.16,182.24,5495014
11/10/2011,183.58,184.77,181.87,183.35,3881958
11/11/2011,185.27,187.83,185.14,187.38,3665309
11/14/2011,189.17,189.84,186.85,187.35,6047079
11/15/2011,187.49,189.97,185.64,188.75,4585232
11/16/2011,187.82,189.9,186.3,186.62,4619536
11/17/2011,186.81,188.83,183.39,185.73,5840520
11/18/2011,186.71,186.97,184.66,185.24,4441334
11/21/2011,183.37,183.96,180,181.48,5145072
11/22/2011,182.22,182.98,180.29,181.31,4179063
11/23/2011,180.67,181.49,177.52,177.95,4802040
11/25/2011,178.01,179.56,177.06,177.06,2232713
11/28/2011,182.71,182.93,180.67,182.21,4524289
11/29/2011,182.02,183.31,180.84,180.94,3662066
11/30/2011,184.57,188.35,184.21,188,7836882
12/1/2011,187.01,189.99,186.77,189.45,4862618
12/2/2011,189.92,191.33,189.45,189.66,4962414
12/5/2011,191.18,193.61,190.38,190.84,5699392
12/6/2011,190.65,193.53,190.32,192.94,4145053
12/7/2011,191.99,194.9,191.28,194.05,5083228
12/8/2011,192.48,193.8,191.07,191.58,4369089
12/9/2011,192.91,194.87,192.4,194.56,4848770
12/12/2011,193.64,193.9,191.22,192.18,3797497
12/13/2011,193.46,194.3,190.64,191.15,5009540
12/14/2011,189.84,190.28,188,188.72,5058143
12/15/2011,190.48,191.2,186.89,187.48,4475149
12/16/2011,188.01,188.01,181.91,183.57,11849737
12/19/2011,184.51,184.69,182.25,182.89,5039846
12/20/2011,185.5,187.33,184.76,187.24,4742825
12/21/2011,183.22,183.5,179.04,181.47,9284370
12/22/2011,182.71,182.8,181,182.04,5052410
12/23/2011,183.11,184.85,181.89,184.75,3052791
12/27/2011,184.97,185.85,184.39,184.95,2775314
12/28/2011,185.19,185.4,183.34,183.99,2873438
12/29/2011,184.07,186.23,184.01,186.18,2941990
12/30/2011,186.33,186.48,183.85,183.88,3531804
1/3/2012,186.73,188.71,186,186.3,5645999
1/4/2012,185.57,186.33,184.94,185.54,4346651
1/5/2012,184.81,185.03,183.1,184.66,4463267
1/6/2012,184.39,184.48,182.31,182.54,4897057
1/9/2012,182.2,182.27,180.27,181.59,5201266
1/10/2012,183.23,183.72,181.2,181.31,5161696
1/11/2012,180.73,182.81,180.5,182.32,4110952
1/12/2012,181.86,181.91,178.38,180.55,6880962
1/13/2012,179.48,179.61,177.35,179.16,5279348
1/17/2012,180.36,182,179.32,180,6003399
1/18/2012,179.83,181.6,179.5,181.07,4601271
1/19/2012,181.79,182.36,180.35,180.52,8575901
1/20/2012,185.77,188.97,184.75,188.52,12850227
1/23/2012,187.91,190.52,187.67,189.98,5751748
1/24/2012,188.63,192.3,188.52,191.93,5349750
1/25/2012,191.33,192.24,189.61,191.73,4360603
1/26/2012,191.79,192.79,190.47,190.98,4004615
1/27/2012,190.01,191.77,189.81,190.46,3360521
1/30/2012,189.39,192.73,188.22,192.5,4359045
1/31/2012,193.09,193.1,191,192.6,4827924
2/1/2012,193.21,194.81,192.41,192.62,5089251
2/2/2012,192.72,193.33,191.33,191.53,3907360
2/3/2012,192.93,194.13,192.54,193.64,4521636
2/6/2012,192.48,193.76,192,192.82,3639807
2/7/2012,192.45,194.14,191.97,193.35,3432953
2/8/2012,192.78,193.58,191.73,192.95,3804288
2/9/2012,193.03,194.46,192.55,193.13,3876530
2/10/2012,191.76,192.43,191.28,192.42,3391177
2/13/2012,193.31,193.69,191.74,192.62,2458889
2/14/2012,191.76,192.6,190.83,192.22,3398364
2/15/2012,192.31,193.44,191.26,192.25,4021139
2/16/2012,192.61,193.25,192,193.02,3525728
2/17/2012,193.71,193.86,192.3,193.42,3746679
2/21/2012,193.73,194.24,192.46,193.39,3294073
2/22/2012,193.03,194.74,192.75,193.87,3276029
2/23/2012,193.87,199.23,193.28,197.61,8034535
2/24/2012,198.38,198.56,196.61,197.76,3353242
2/27/2012,196.78,198.71,196.1,197.53,3758585
2/28/2012,197.75,198.96,197.43,197.98,3167481
2/29/2012,197.86,199.17,196.45,196.73,5120543
3/1/2012,197.23,198.47,196.93,197.53,3560706
3/2/2012,197.1,198.89,197.06,198.81,3727970
3/5/2012,198.36,201.19,198.3,200.66,6938659
3/6/2012,199.14,199.64,196.81,197.26,5215871
3/7/2012,198.09,198.57,197.31,197.77,3346878
3/8/2012,199.24,199.99,198.65,199.81,3145893
3/9/2012,199.98,201.1,199.72,200.62,3178143
3/12/2012,200.93,201.57,200.23,201,3119666
3/13/2012,201.72,203.9,201.61,203.78,4864835
3/14/2012,203.78,205.15,203.64,204.72,4602609
3/15/2012,204.94,206.18,204.74,206,3621170
3/16/2012,207.03,207.52,206.01,206.01,9638129
3/19/2012,205.71,206.53,204.5,205.72,3763177
3/20/2012,204.74,205,203.7,204.25,3695026
3/21/2012,204.32,205.77,204.3,204.69,3330241
3/22/2012,204,205.99,203.96,205.49,3308534
3/23/2012,205.89,205.96,204.56,205.48,3036189
